"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-13 06:10:01",PST,"2020-02-13 19:16:07",PST,"2020-02-13 19:16:58",13:06:05,02:53:42,10.202,4.285,1.280,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.950,"Plug Out at Vehicle",6392,95691,202149,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-13 15:25:15",PST,"2020-02-13 18:30:05",PST,"2020-02-13 18:32:14",03:04:53,03:04:32,18.429,7.740,2.313,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.840,"Plug Out at Vehicle",6394,94536,478297,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-13 13:34:38",PST,"2020-02-13 17:32:40",PST,"2020-02-13 17:33:38",03:58:01,03:57:46,23.955,10.061,3.006,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,2.400,"Plug Out at Vehicle",4767,95124,3744321,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-13 09:55:27",PST,"2020-02-13 16:19:15",PST,"2020-02-13 16:20:15",06:23:48,06:10:31,36.811,15.460,4.620,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,3.680,"Plug Out at Vehicle",6049,94025,19829421,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-13 14:47:45",PST,"2020-02-13 16:08:33",PST,"2020-02-13 16:09:31",01:20:48,01:15:07,3.574,1.501,0.449,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.360,"Plug Out at Vehicle",4768,94306,1562851,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-13 13:22:06",PST,"2020-02-13 14:53:00",PST,"2020-02-13 14:54:06",01:30:54,01:21:38,8.178,3.435,1.026,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.820,"Plug Out at Vehicle",6051,94304,2052611,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-13 11:17:40",PST,"2020-02-13 14:02:41",PST,"2020-02-13 14:04:20",02:45:01,02:37:25,15.842,6.654,1.988,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.580,"Plug Out at Vehicle",4766,94610,4321501,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-13 06:41:41",PST,"2020-02-13 13:40:13",PST,"2020-02-13 13:41:16",06:58:37,06:03:19,36.966,15.526,4.639,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,3.620,"Plug Out at Vehicle",6393,94526,3339191,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-13 06:41:27",PST,"2020-02-13 13:17:16",PST,"2020-02-13 13:17:56",06:35:47,04:04:14,12.325,5.177,1.547,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.230,"Plug Out at Vehicle",4764,94552,394659,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-13 11:26:40",PST,"2020-02-13 13:02:25",PST,"2020-02-13 13:04:33",01:35:49,01:35:36,4.734,1.988,0.594,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.470,"Plug Out at Vehicle",6050,94306,1562851,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-13 09:29:46",PST,"2020-02-13 11:23:10",PST,"2020-02-13 11:24:34",01:53:23,01:53:19,11.378,4.779,1.428,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,1.140,"Plug Out at Vehicle",6048,94304,2052611,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-13 06:56:57",PST,"2020-02-13 10:19:43",PST,"2020-02-13 10:20:58",03:22:50,03:22:38,15.908,6.681,1.996,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.590,"Plug Out at Vehicle",4765,95129,826091,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-13 06:12:36",PST,"2020-02-13 09:51:46",PST,"2020-02-13 09:53:11",03:39:09,02:46:21,8.384,3.521,1.052,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.840,"Plug Out at Vehicle",6046,95037,21551071,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-13 07:10:32",PST,"2020-02-13 09:26:34",PST,"2020-02-13 09:28:05",02:16:02,02:10:55,6.423,2.698,0.806,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.640,"Plug Out at Vehicle",6047,94903,357265,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 21:59:44",PST,"2020-02-13 06:01:36",PST,"2020-02-13 06:03:35",08:01:52,06:17:15,37.599,15.791,4.719,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,3.760,"Plug Out at Vehicle",6391,94541,19775251,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-12 14:57:53",PST,"2020-02-12 22:01:52",PST,"2020-02-12 22:02:33",07:03:59,05:48:07,34.695,14.572,4.354,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,3.470,"Plug Out at Vehicle",6045,94610,4321501,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 15:47:22",PST,"2020-02-12 18:43:44",PST,"2020-02-12 18:44:56",02:56:25,02:56:10,17.505,7.352,2.197,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.750,"Plug Out at Vehicle",6390,94304,2052611,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 14:29:00",PST,"2020-02-12 17:37:07",PST,"2020-02-12 17:37:50",03:08:07,02:29:16,8.263,3.471,1.037,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.830,"Plug Out at Vehicle",6389,95129,826091,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-12 12:13:30",PST,"2020-02-12 16:47:45",PST,"2020-02-12 16:49:10",04:34:18,04:34:01,27.418,11.516,3.441,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,2.740,"Plug Out at Vehicle",4763,94526,3339191,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-12 09:48:51",PST,"2020-02-12 16:32:20",PST,"2020-02-12 16:33:30",06:43:29,01:07:55,6.564,2.757,0.824,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.660,"Plug Out at Vehicle",4762,94306,185231,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 10:40:27",PST,"2020-02-12 14:35:48",PST,"2020-02-12 14:36:31",03:55:21,03:42:08,11.893,4.995,1.493,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.190,"Plug Out at Vehicle",1581532819,94568,1300891,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 11:59:51",PST,"2020-02-12 13:48:23",PST,"2020-02-12 13:49:07",01:48:37,01:48:20,5.576,2.342,0.700,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.560,"Plug Out at Vehicle",6388,94063,575471,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-12 06:25:22",PST,"2020-02-12 13:47:24",PST,"2020-02-12 13:48:56",07:22:01,02:45:36,8.431,3.541,1.058,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.840,"Plug Out at Vehicle",6043,95037,21551071,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 06:47:37",PST,"2020-02-12 11:50:38",PST,"2020-02-12 11:52:04",05:03:01,05:02:54,30.351,12.747,3.809,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,3.040,"Plug Out at Vehicle",6387,94560,2029531,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-12 07:26:52",PST,"2020-02-12 11:24:35",PST,"2020-02-12 11:25:18",03:57:43,03:09:55,11.454,4.811,1.437,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.150,"Plug Out at Vehicle",4761,94555,779905,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-12 07:22:38",PST,"2020-02-12 11:23:15",PST,"2020-02-12 11:24:05",04:00:37,03:57:23,11.861,4.982,1.489,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,1.190,"Plug Out at Vehicle",6044,94306,1562851,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-12 06:14:06",PST,"2020-02-12 10:37:37",PST,"2020-02-12 10:38:18",04:23:31,03:44:31,12.439,5.224,1.561,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.240,"Plug Out at Vehicle",6386,95691,202149,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-12 07:08:50",PST,"2020-02-12 09:38:50",PST,"2020-02-12 09:40:24",02:30:00,02:08:42,6.315,2.652,0.793,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.630,"Plug Out at Vehicle",4760,94903,357265,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-11 21:58:36",PST,"2020-02-12 06:02:59",PST,"2020-02-12 06:03:43",08:04:23,08:04:15,48.407,20.331,6.075,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,4.840,"Plug Out at Vehicle",6385,94541,19775251,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 19:28:25",PST,"2020-02-11 22:03:21",PST,"2020-02-11 22:04:19",02:34:59,02:34:43,15.603,6.553,1.958,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.560,"Plug Out at Vehicle",4759,94610,4321501,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 19:24:28",PST,"2020-02-11 19:26:41",PST,"2020-02-11 19:27:22",00:02:13,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6042,94610,4321501,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 19:22:46",PST,"2020-02-11 19:23:53",PST,"2020-02-11 19:25:36",00:01:07,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6041,94610,4321501,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 15:37:03",PST,"2020-02-11 19:22:35",PST,"2020-02-11 19:23:07",03:45:32,02:37:07,15.503,6.511,1.946,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,1.550,"Plug Out at Vehicle",6040,94610,4321501,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 16:00:25",PST,"2020-02-11 18:25:41",PST,"2020-02-11 18:26:42",02:25:20,02:25:09,11.761,4.940,1.476,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.180,"Plug Out at Vehicle",4757,95129,826091,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 14:25:41",PST,"2020-02-11 18:23:12",PST,"2020-02-11 18:23:54",03:57:31,03:57:19,23.629,9.924,2.965,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.360,"Plug Out at Vehicle",6039,94304,2052611,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 16:43:40",PST,"2020-02-11 18:16:29",PST,"2020-02-11 18:18:27",01:32:53,01:32:33,4.774,2.005,0.599,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.480,"Plug Out at Vehicle",4758,94306,1562851,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-11 14:47:13",PST,"2020-02-11 17:33:29",PST,"2020-02-11 17:34:46",02:46:15,02:45:48,16.477,6.920,2.068,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.650,"Plug Out at Vehicle",6384,95124,3744321,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-11 14:04:40",PST,"2020-02-11 17:25:32",PST,"2020-02-11 17:27:05",03:20:52,03:13:58,6.011,2.525,0.754,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.600,"Plug Out at Vehicle",6382,94062,766247,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 14:06:49",PST,"2020-02-11 16:34:13",PST,"2020-02-11 16:35:15",02:27:29,02:27:15,9.035,3.795,1.134,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.900,"Plug Out at Vehicle",4756,94306,185231,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 12:43:10",PST,"2020-02-11 15:58:31",PST,"2020-02-11 16:00:05",03:15:21,01:42:27,9.206,3.866,1.155,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.920,"Plug Out at Vehicle",4755,95129,733671,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:58:05",PST,"2020-02-11 15:27:37",PST,"2020-02-11 15:28:39",02:29:36,02:29:14,4.897,2.057,0.615,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.490,"Plug Out at Vehicle",6038,95125,801915,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-11 14:45:38",PST,"2020-02-11 14:46:27",PST,"2020-02-11 14:48:01",00:00:49,00:00:10,0.000,0.000,0.000,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.000,Customer,6383,95124,3744321,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-11 08:14:30",PST,"2020-02-11 14:42:37",PST,"2020-02-11 14:43:19",06:28:06,05:50:57,34.891,14.654,4.379,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,3.490,"Plug Out at Vehicle",6381,94526,3339191,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 08:26:42",PST,"2020-02-11 14:14:02",PST,"2020-02-11 14:14:54",05:47:23,05:47:08,29.569,12.419,3.711,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.960,"Plug Out at Vehicle",6029,94070,519621,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 10:05:21",PST,"2020-02-11 13:46:54",PST,"2020-02-11 13:48:42",03:41:36,03:41:09,12.010,5.044,1.507,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.200,"Plug Out at Vehicle",1581444312,94568,1300891,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-11 07:46:02",PST,"2020-02-11 13:38:55",PST,"2020-02-11 13:39:39",05:52:58,03:32:46,11.690,4.910,1.467,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.170,"Plug Out at Vehicle",6380,95691,202149,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:45:02",PST,"2020-02-11 12:45:37",PST,"2020-02-11 12:47:59",00:00:40,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6037,95129,826091,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:44:22",PST,"2020-02-11 12:44:51",PST,"2020-02-11 12:46:14",00:00:29,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6036,95129,826091,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:43:36",PST,"2020-02-11 12:44:16",PST,"2020-02-11 12:45:32",00:00:45,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6035,95129,826091,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:40:52",PST,"2020-02-11 12:41:42",PST,"2020-02-11 12:42:56",00:00:50,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6034,95129,733671,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 07:57:47",PST,"2020-02-11 12:34:23",PST,"2020-02-11 12:35:13",04:36:36,03:51:25,11.711,4.919,1.470,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.170,"Plug Out at Vehicle",4754,94552,394659,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:12:15",PST,"2020-02-11 12:12:44",PST,"2020-02-11 12:13:37",00:00:29,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6033,94306,1562851,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:10:27",PST,"2020-02-11 12:11:05",PST,"2020-02-11 12:11:46",00:00:38,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6032,94306,1562851,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:08:53",PST,"2020-02-11 12:10:05",PST,"2020-02-11 12:10:43",00:01:12,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6031,94306,1562851,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 12:07:47",PST,"2020-02-11 12:08:25",PST,"2020-02-11 12:09:06",00:00:38,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6030,94306,1562851,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-11 07:37:04",PST,"2020-02-11 12:06:01",PST,"2020-02-11 12:07:08",04:29:01,04:28:36,22.610,9.496,2.838,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.260,"Plug Out at Vehicle",6028,94555,779905,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-11 08:17:21",PST,"2020-02-11 10:02:46",PST,"2020-02-11 10:03:29",01:45:25,01:34:03,4.451,1.869,0.559,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.450,"Plug Out at Vehicle",1581437833,94002,2277741,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-10 18:31:09",PST,"2020-02-10 18:43:58",PST,"2020-02-10 18:46:20",00:12:47,00:12:41,1.245,0.523,0.156,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.120,"Plug Out at Vehicle",6379,94403,3938251,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-10 13:17:37",PST,"2020-02-10 18:42:57",PST,"2020-02-10 18:43:37",05:25:18,05:25:13,32.526,13.661,4.082,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,3.250,"Plug Out at Vehicle",4753,94304,2052611,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-02-10 15:52:46",PST,"2020-02-10 18:11:19",PST,"2020-02-10 18:12:02",02:18:37,02:18:21,13.096,5.500,1.644,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.310,"Plug Out at Vehicle",6378,95129,826091,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-10 17:09:45",PST,"2020-02-10 17:43:20",PST,"2020-02-10 17:44:32",00:33:34,00:33:24,3.002,1.261,0.377,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.300,"Plug Out at Vehicle",6027,94550,1698581,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-02-10 12:28:21",PST,"2020-02-10 17:05:38",PST,"2020-02-10 17:06:55",04:37:16,04:37:08,26.885,11.292,3.374,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.690,"Plug Out at Vehicle",6026,95129,733671,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-02-10 11:37:21",PST,"2020-02-10 16:59:49",PST,"2020-02-10 17:00:36",05:22:28,04:49:43,28.192,11.840,3.538,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,2.820,"Plug Out at Vehicle",4752,94041,2376631,,,"San Mateo County",143741006697,CT4020-HD
