,q_bid,start_time,qmtp,is_bid,p_bid,meter_id,e,end_time,rate_id,mode_dispatch,mode_market,meter_interval_id
1276,0.0,2021-09-10T15:04:00,0.0,True,0.0,1,0.0,2021-09-10T15:05:00,1,0.0,0.0,1277
1277,0.0,2021-09-10T15:09:01,0.0,True,0.0,1,0.0,2021-09-10T15:10:01,1,0.0,0.0,1278
1278,0.0,2021-09-10T15:14:02,0.0,True,0.0,1,0.0,2021-09-10T15:15:02,1,0.0,0.0,1279
1279,0.0,2021-09-10T15:19:02,0.0,True,0.0,1,0.0,2021-09-10T15:20:02,1,0.0,0.0,1280
1280,0.0,2021-09-10T15:24:03,0.0,True,0.0,1,0.0,2021-09-10T15:25:03,1,0.0,0.0,1281
1281,0.0,2021-09-10T15:29:04,0.0,True,0.0,1,0.0,2021-09-10T15:30:04,1,0.0,0.0,1282
1282,0.0,2021-09-10T15:34:04,0.0,True,0.0,1,0.0,2021-09-10T15:35:04,1,0.0,0.0,1283
1283,0.0,2021-09-10T15:34:04,0.0,True,0.0,1,0.0,2021-09-10T15:35:04,1,0.0,0.0,1284
1284,0.0,2021-09-10T15:34:04,0.0,True,0.0,1,0.0,2021-09-10T15:35:04,1,0.0,0.0,1285
1285,0.0,2021-09-10T15:39:05,0.0,True,0.0,1,0.0,2021-09-10T15:40:05,1,0.0,0.0,1286
1286,0.0,2021-09-10T15:44:06,0.0,True,0.0,1,0.0,2021-09-10T15:45:06,1,0.0,0.0,1287
1287,0.0,2021-09-10T15:49:06,0.0,True,0.0,1,0.0,2021-09-10T15:50:06,1,0.0,0.0,1288
1288,0.0,2021-09-10T15:54:07,0.0,True,0.0,1,0.0,2021-09-10T15:55:07,1,0.0,0.0,1289
1289,0.0,2021-09-10T16:04:08,0.0,True,0.0,1,0.0,2021-09-10T16:05:08,1,0.0,0.0,1290
1290,0.0,2021-09-10T16:09:09,0.0,True,0.0,1,0.0,2021-09-10T16:10:09,1,0.0,0.0,1291
1291,0.0,2021-09-10T16:14:10,0.0,True,0.0,1,0.0,2021-09-10T16:15:10,1,0.0,0.0,1292
1292,0.0,2021-09-10T16:19:00,0.0,True,0.0,1,0.0,2021-09-10T16:20:00,1,0.0,0.0,1293
1293,0.0,2021-09-10T16:24:01,0.0,True,0.0,1,0.0,2021-09-10T16:25:01,1,0.0,0.0,1294
1294,0.0,2021-09-10T16:29:02,0.0,True,0.0,1,0.0,2021-09-10T16:30:02,1,0.0,0.0,1295
1295,0.0,2021-09-10T16:44:04,0.0,True,0.0,1,0.0,2021-09-10T16:45:04,1,0.0,0.0,1296
1296,0.0,2021-09-10T16:49:04,0.0,True,0.0,1,0.0,2021-09-10T16:50:04,1,0.0,0.0,1297
1297,0.0,2021-09-10T16:54:05,0.0,True,0.0,1,0.0,2021-09-10T16:55:05,1,0.0,0.0,1298
1298,0.0,2021-09-10T17:04:06,0.0,True,0.0,1,0.0,2021-09-10T17:05:06,1,0.0,0.0,1299
1299,0.0,2021-09-10T17:09:07,0.0,True,0.0,1,0.0,2021-09-10T17:10:07,1,0.0,0.0,1300
1300,0.0,2021-09-10T17:14:07,0.0,True,0.0,1,0.0,2021-09-10T17:15:07,1,0.0,0.0,1301
1301,0.0,2021-09-10T17:19:08,0.0,True,0.0,1,0.0,2021-09-10T17:20:08,1,0.0,0.0,1302
1302,0.0,2021-09-10T17:24:09,0.0,True,0.0,1,0.0,2021-09-10T17:25:09,1,0.0,0.0,1303
1303,0.0,2021-09-10T17:29:09,0.0,True,0.0,1,0.0,2021-09-10T17:30:09,1,0.0,0.0,1304
1304,0.0,2021-09-10T17:34:00,0.0,True,0.0,1,0.0,2021-09-10T17:35:00,1,0.0,0.0,1305
1305,0.0,2021-09-10T17:39:01,0.0,True,0.0,1,0.0,2021-09-10T17:40:01,1,0.0,0.0,1306
1306,0.0,2021-09-10T17:44:02,0.0,True,0.0,1,0.0,2021-09-10T17:45:02,1,0.0,0.0,1307
1307,0.0,2021-09-10T17:49:02,0.0,True,0.0,1,0.0,2021-09-10T17:50:02,1,0.0,0.0,1308
1308,0.0,2021-09-10T17:54:03,0.0,True,0.0,1,0.0,2021-09-10T17:55:03,1,0.0,0.0,1309
1309,0.0,2021-09-10T18:04:04,0.0,True,0.0,1,0.0,2021-09-10T18:05:04,1,0.0,0.0,1310
1310,0.0,2021-09-10T18:09:05,0.0,True,0.0,1,0.0,2021-09-10T18:10:05,1,0.0,0.0,1311
1311,0.0,2021-09-10T18:14:05,0.0,True,0.0,1,0.0,2021-09-10T18:15:05,1,0.0,0.0,1312
1312,0.0,2021-09-10T18:19:06,0.0,True,0.0,1,0.0,2021-09-10T18:20:06,1,0.0,0.0,1313
1313,0.0,2021-09-10T18:24:07,0.0,True,0.0,1,0.0,2021-09-10T18:25:07,1,0.0,0.0,1314
1314,0.0,2021-09-10T18:29:07,0.0,True,0.0,1,0.0,2021-09-10T18:30:07,1,0.0,0.0,1315
1315,0.0,2021-09-10T18:34:08,0.0,True,0.0,1,0.0,2021-09-10T18:35:08,1,0.0,0.0,1316
1316,0.0,2021-09-10T18:39:09,0.0,True,0.0,1,0.0,2021-09-10T18:40:09,1,0.0,0.0,1317
1317,0.0,2021-09-10T18:44:09,0.0,True,0.0,1,0.0,2021-09-10T18:45:09,1,0.0,0.0,1318
1318,0.0,2021-09-10T18:49:00,0.0,True,0.0,1,0.0,2021-09-10T18:50:00,1,0.0,0.0,1319
1319,0.0,2021-09-10T18:54:01,0.0,True,0.0,1,0.0,2021-09-10T18:55:01,1,0.0,0.0,1320
1320,0.0,2021-09-10T19:04:02,0.0,True,0.0,1,0.0,2021-09-10T19:05:02,1,0.0,0.0,1321
1321,0.0,2021-09-10T19:09:02,0.0,True,0.0,1,0.0,2021-09-10T19:10:02,1,0.0,0.0,1322
1322,0.0,2021-09-10T19:14:03,0.0,True,0.0,1,0.0,2021-09-10T19:15:03,1,0.0,0.0,1323
1323,0.0,2021-09-10T19:19:04,0.0,True,0.0,1,0.0,2021-09-10T19:20:04,1,0.0,0.0,1324
1324,0.0,2021-09-10T19:24:04,0.0,True,0.0,1,0.0,2021-09-10T19:25:04,1,0.0,0.0,1325
1325,0.0,2021-09-10T19:29:05,0.0,True,0.0,1,0.0,2021-09-10T19:30:05,1,0.0,0.0,1326
1326,0.0,2021-09-10T19:34:06,0.0,True,0.0,1,0.0,2021-09-10T19:35:06,1,0.0,0.0,1327
1327,0.0,2021-09-10T19:39:07,0.0,True,0.0,1,0.0,2021-09-10T19:40:07,1,0.0,0.0,1328
1328,0.0,2021-09-10T19:44:07,0.0,True,0.0,1,0.0,2021-09-10T19:45:07,1,0.0,0.0,1329
1329,0.0,2021-09-10T19:49:08,0.0,True,0.0,1,0.0,2021-09-10T19:50:08,1,0.0,0.0,1330
1330,0.0,2021-09-10T19:54:09,0.0,True,0.0,1,0.0,2021-09-10T19:55:09,1,0.0,0.0,1331
1331,0.0,2021-09-10T20:04:09,0.0,True,0.0,1,0.0,2021-09-10T20:05:09,1,0.0,0.0,1332
1332,0.0,2021-09-10T20:09:00,0.0,True,0.0,1,0.0,2021-09-10T20:10:00,1,0.0,0.0,1333
1333,0.0,2021-09-10T20:14:01,0.0,True,0.0,1,0.0,2021-09-10T20:15:01,1,0.0,0.0,1334
1334,0.0,2021-09-10T20:19:02,0.0,True,0.0,1,0.0,2021-09-10T20:20:02,1,0.0,0.0,1335
1335,0.0,2021-09-10T20:24:02,0.0,True,0.0,1,0.0,2021-09-10T20:25:02,1,0.0,0.0,1336
1336,0.0,2021-09-10T20:29:03,0.0,True,0.0,1,0.0,2021-09-10T20:30:03,1,0.0,0.0,1337
1337,0.0,2021-09-10T20:34:04,0.0,True,0.0,1,0.0,2021-09-10T20:35:04,1,0.0,0.0,1338
1338,0.0,2021-09-10T20:34:04,0.0,True,0.0,1,0.0,2021-09-10T20:35:04,1,0.0,0.0,1339
1339,0.0,2021-09-10T20:39:04,0.0,True,0.0,1,0.0,2021-09-10T20:40:04,1,0.0,0.0,1340
1340,0.0,2021-09-10T20:39:04,0.0,True,0.0,1,0.0,2021-09-10T20:40:04,1,0.0,0.0,1341
1341,0.0,2021-09-10T20:44:05,0.0,True,0.0,1,0.0,2021-09-10T20:45:05,1,0.0,0.0,1342
1342,0.0,2021-09-10T20:49:06,0.0,True,0.0,1,0.0,2021-09-10T20:50:06,1,0.0,0.0,1343
1343,0.0,2021-09-10T20:54:06,0.0,True,0.0,1,0.0,2021-09-10T20:55:06,1,0.0,0.0,1344
1344,0.0,2021-09-10T20:54:06,0.0,True,0.0,1,0.0,2021-09-10T20:55:06,1,0.0,0.0,1345
1345,0.0,2021-09-10T20:54:06,0.0,True,0.0,1,0.0,2021-09-10T20:55:06,1,0.0,0.0,1346
1346,0.0,2021-09-10T20:54:06,0.0,True,0.0,1,0.0,2021-09-10T20:55:06,1,0.0,0.0,1347
1347,0.0,2021-09-10T20:54:06,0.0,True,0.0,1,0.0,2021-09-10T20:55:06,1,0.0,0.0,1348
1348,0.0,2021-09-10T21:04:07,0.0,True,0.0,1,0.0,2021-09-10T21:05:07,1,0.0,0.0,1349
1349,0.0,2021-09-10T21:09:08,0.0,True,0.0,1,0.0,2021-09-10T21:10:08,1,0.0,0.0,1350
1350,0.0,2021-09-10T21:09:08,0.0,True,0.0,1,0.0,2021-09-10T21:10:08,1,0.0,0.0,1351
1351,0.0,2021-09-10T21:09:08,0.0,True,0.0,1,0.0,2021-09-10T21:10:08,1,0.0,0.0,1352
1352,0.0,2021-09-10T21:09:08,0.0,True,0.0,1,0.0,2021-09-10T21:10:08,1,0.0,0.0,1353
1353,0.0,2021-09-10T21:09:08,0.0,True,0.0,1,0.0,2021-09-10T21:10:08,1,0.0,0.0,1354
1354,0.0,2021-09-10T21:14:09,0.0,True,0.0,1,0.0,2021-09-10T21:15:09,1,0.0,0.0,1355
1355,0.0,2021-09-10T21:19:09,0.0,True,0.0,1,0.0,2021-09-10T21:20:09,1,0.0,0.0,1356
1356,0.0,2021-09-10T21:24:00,0.0,True,0.0,1,0.0,2021-09-10T21:25:00,1,0.0,0.0,1357
1357,0.0,2021-09-10T21:29:01,0.0,True,0.0,1,0.0,2021-09-10T21:30:01,1,0.0,0.0,1358
1358,0.0,2021-09-10T21:29:01,0.0,True,0.0,1,0.0,2021-09-10T21:30:01,1,0.0,0.0,1359
1359,0.0,2021-09-10T21:29:01,0.0,True,0.0,1,0.0,2021-09-10T21:30:01,1,0.0,0.0,1360
1360,0.0,2021-09-10T21:29:01,0.0,True,0.0,1,0.0,2021-09-10T21:30:01,1,0.0,0.0,1361
1361,0.0,2021-09-10T21:29:01,0.0,True,0.0,1,0.0,2021-09-10T21:30:01,1,0.0,0.0,1362
1362,0.0,2021-09-10T21:34:01,0.0,True,0.0,1,0.0,2021-09-10T21:35:01,1,0.0,0.0,1363
1363,0.0,2021-09-10T21:34:01,0.0,True,0.0,1,0.0,2021-09-10T21:35:01,1,0.0,0.0,1364
1364,0.0,2021-09-10T21:34:01,0.0,True,0.0,1,0.0,2021-09-10T21:35:01,1,0.0,0.0,1365
1365,0.0,2021-09-10T21:39:02,0.0,True,0.0,1,0.0,2021-09-10T21:40:02,1,0.0,0.0,1366
1366,0.0,2021-09-10T21:44:03,0.0,True,0.0,1,0.0,2021-09-10T21:45:03,1,0.0,0.0,1367
1367,0.0,2021-09-10T21:49:03,0.0,True,0.0,1,0.0,2021-09-10T21:50:03,1,0.0,0.0,1368
1368,0.0,2021-09-10T21:54:04,0.0,True,0.0,1,0.0,2021-09-10T21:55:04,1,0.0,0.0,1369
1369,0.0,2021-09-10T22:04:05,0.0,True,0.0,1,0.0,2021-09-10T22:05:05,1,0.0,0.0,1370
1370,0.0,2021-09-10T22:09:06,0.0,True,0.0,1,0.0,2021-09-10T22:10:06,1,0.0,0.0,1371
1371,0.0,2021-09-10T22:14:07,0.0,True,0.0,1,0.0,2021-09-10T22:15:07,1,0.0,0.0,1372
1372,0.0,2021-09-10T22:19:07,0.0,True,0.0,1,0.0,2021-09-10T22:20:07,1,0.0,0.0,1373
1373,0.0,2021-09-10T22:24:08,0.0,True,0.0,1,0.0,2021-09-10T22:25:08,1,0.0,0.0,1374
1374,0.0,2021-09-10T22:29:09,0.0,True,0.0,1,0.0,2021-09-10T22:30:09,1,0.0,0.0,1375
1375,0.0,2021-09-10T22:34:09,0.0,True,0.0,1,0.0,2021-09-10T22:35:09,1,0.0,0.0,1376
1376,0.0,2021-09-10T22:39:00,0.0,True,0.0,1,0.0,2021-09-10T22:40:00,1,0.0,0.0,1377
1377,0.0,2021-09-10T22:44:01,0.0,True,0.0,1,0.0,2021-09-10T22:45:01,1,0.0,0.0,1378
1378,0.0,2021-09-10T22:49:01,0.0,True,0.0,1,0.0,2021-09-10T22:50:01,1,0.0,0.0,1379
1379,0.0,2021-09-10T22:54:02,0.0,True,0.0,1,0.0,2021-09-10T22:55:02,1,0.0,0.0,1380
1380,0.0,2021-09-10T23:04:03,0.0,True,0.0,1,0.0,2021-09-10T23:05:03,1,0.0,0.0,1381
1381,0.0,2021-09-10T23:09:04,0.0,True,0.0,1,0.0,2021-09-10T23:10:04,1,0.0,0.0,1382
1382,0.0,2021-09-10T23:14:04,0.0,True,0.0,1,0.0,2021-09-10T23:15:04,1,0.0,0.0,1383
1383,0.0,2021-09-10T23:19:05,0.0,True,0.0,1,0.0,2021-09-10T23:20:05,1,0.0,0.0,1384
1384,0.0,2021-09-10T23:24:06,0.0,True,0.0,1,0.0,2021-09-10T23:25:06,1,0.0,0.0,1385
1385,0.0,2021-09-10T23:29:06,0.0,True,0.0,1,0.0,2021-09-10T23:30:06,1,0.0,0.0,1386
1386,0.0,2021-09-10T23:34:07,0.0,True,0.0,1,0.0,2021-09-10T23:35:07,1,0.0,0.0,1387
1387,0.0,2021-09-10T23:39:08,0.0,True,0.0,1,0.0,2021-09-10T23:40:08,1,0.0,0.0,1388
1388,0.0,2021-09-12T19:24:08,0.0,True,0.0,1,0.0,2021-09-12T19:25:08,1,0.0,0.0,1389
1389,0.0,2021-09-12T19:29:09,0.0,True,0.0,1,0.0,2021-09-12T19:30:09,1,0.0,0.0,1390
1390,0.0,2021-09-12T19:34:10,0.0,True,0.0,1,0.0,2021-09-12T19:35:10,1,0.0,0.0,1391
1391,0.0,2021-09-12T19:39:01,0.0,True,0.0,1,0.0,2021-09-12T19:40:01,1,0.0,0.0,1392
1392,0.0,2021-09-12T19:44:02,0.0,True,0.0,1,0.0,2021-09-12T19:45:02,1,0.0,0.0,1393
1393,0.0,2021-09-12T19:49:02,0.0,True,0.0,1,0.0,2021-09-12T19:50:02,1,0.0,0.0,1394
1394,0.0,2021-09-12T19:54:03,0.0,True,0.0,1,0.0,2021-09-12T19:55:03,1,0.0,0.0,1395
1395,0.0,2021-09-12T20:09:05,0.0,True,0.0,1,0.0,2021-09-12T20:10:05,1,0.0,0.0,1396
1396,0.0,2021-07-22T11:42:00,0.0,True,0.0,1,0.0,2021-07-22T11:43:00,1,0.0,0.0,1397
1397,0.0,2021-07-22T11:42:00,0.0,True,0.0,1,0.0,2021-07-22T11:43:00,1,0.0,0.0,1398
1398,0.0,2021-09-12T20:24:07,0.0,True,0.0,1,0.0,2021-09-12T20:25:07,1,0.0,0.0,1399
1399,0.0,2021-07-22T11:42:00,0.0,True,0.0,1,0.0,2021-07-22T11:43:00,1,0.0,0.0,1400
1400,0.0,2021-09-12T20:34:08,0.0,True,0.0,1,0.0,2021-09-12T20:35:08,1,0.0,0.0,1401
1401,0.0,2021-09-12T20:39:09,0.0,True,0.0,1,0.0,2021-09-12T20:40:09,1,0.0,0.0,1402
1402,0.0,2021-09-12T20:44:10,0.0,True,0.0,1,0.0,2021-09-12T20:45:10,1,0.0,0.0,1403
1403,0.0,2021-09-12T20:49:01,0.0,True,0.0,1,0.0,2021-09-12T20:50:01,1,0.0,0.0,1404
1404,0.0,2021-09-12T20:54:02,0.0,True,0.0,1,0.0,2021-09-12T20:55:02,1,0.0,0.0,1405
1405,0.0,2021-09-12T21:04:03,0.0,True,0.0,1,0.0,2021-09-12T21:05:03,1,0.0,0.0,1406
1406,0.0,2021-09-12T21:09:03,0.0,True,0.0,1,0.0,2021-09-12T21:10:03,1,0.0,0.0,1407
1407,0.0,2021-09-12T21:14:04,0.0,True,0.0,1,0.0,2021-09-12T21:15:04,1,0.0,0.0,1408
1408,0.0,2021-09-12T21:19:05,0.0,True,0.0,1,0.0,2021-09-12T21:20:05,1,0.0,0.0,1409
1409,0.0,2021-09-12T21:24:06,0.0,True,0.0,1,0.0,2021-09-12T21:25:06,1,0.0,0.0,1410
1410,0.0,2021-09-12T21:29:06,0.0,True,0.0,1,0.0,2021-09-12T21:30:06,1,0.0,0.0,1411
1411,0.0,2021-09-12T21:34:07,0.0,True,0.0,1,0.0,2021-09-12T21:35:07,1,0.0,0.0,1412
1412,0.0,2021-09-12T21:39:08,0.0,True,0.0,1,0.0,2021-09-12T21:40:08,1,0.0,0.0,1413
1413,0.0,2021-09-12T21:44:08,0.0,True,0.0,1,0.0,2021-09-12T21:45:08,1,0.0,0.0,1414
1414,0.0,2021-09-12T21:49:09,0.0,True,0.0,1,0.0,2021-09-12T21:50:09,1,0.0,0.0,1415
1415,0.0,2021-09-12T21:54:10,0.0,True,0.0,1,0.0,2021-09-12T21:55:10,1,0.0,0.0,1416
1416,0.0,2021-09-12T22:04:01,0.0,True,0.0,1,0.0,2021-09-12T22:05:01,1,0.0,0.0,1417
1417,0.0,2021-09-12T22:09:02,0.0,True,0.0,1,0.0,2021-09-12T22:10:02,1,0.0,0.0,1418
1418,0.0,2021-09-12T22:14:03,0.0,True,0.0,1,0.0,2021-09-12T22:15:03,1,0.0,0.0,1419
1419,0.0,2021-09-12T22:19:04,0.0,True,0.0,1,0.0,2021-09-12T22:20:04,1,0.0,0.0,1420
1420,0.0,2021-09-12T22:24:04,0.0,True,0.0,1,0.0,2021-09-12T22:25:04,1,0.0,0.0,1421
1421,0.0,2021-09-12T22:29:05,0.0,True,0.0,1,0.0,2021-09-12T22:30:05,1,0.0,0.0,1422
1422,0.0,2021-09-12T22:34:06,0.0,True,0.0,1,0.0,2021-09-12T22:35:06,1,0.0,0.0,1423
1423,0.0,2021-09-12T22:39:06,0.0,True,0.0,1,0.0,2021-09-12T22:40:06,1,0.0,0.0,1424
1424,0.0,2021-09-12T22:44:07,0.0,True,0.0,1,0.0,2021-09-12T22:45:07,1,0.0,0.0,1425
1425,0.0,2021-09-12T22:49:08,0.0,True,0.0,1,0.0,2021-09-12T22:50:08,1,0.0,0.0,1426
1426,0.0,2021-09-12T22:54:08,0.0,True,0.0,1,0.0,2021-09-12T22:55:08,1,0.0,0.0,1427
1427,0.0,2021-09-12T23:04:09,0.0,True,0.0,1,0.0,2021-09-12T23:05:09,1,0.0,0.0,1428
1428,0.0,2021-09-12T23:14:01,0.0,True,0.0,1,0.0,2021-09-12T23:15:01,1,0.0,0.0,1429
1429,0.0,2021-09-12T23:19:02,0.0,True,0.0,1,0.0,2021-09-12T23:20:02,1,0.0,0.0,1430
1430,0.0,2021-09-12T23:24:02,0.0,True,0.0,1,0.0,2021-09-12T23:25:02,1,0.0,0.0,1431
1431,0.0,2021-09-12T23:29:03,0.0,True,0.0,1,0.0,2021-09-12T23:30:03,1,0.0,0.0,1432
1432,0.0,2021-09-12T23:34:04,0.0,True,0.0,1,0.0,2021-09-12T23:35:04,1,0.0,0.0,1433
1433,0.0,2021-09-12T23:39:05,0.0,True,0.0,1,0.0,2021-09-12T23:40:05,1,0.0,0.0,1434
1434,0.0,2021-09-12T23:44:05,0.0,True,0.0,1,0.0,2021-09-12T23:45:05,1,0.0,0.0,1435
1435,0.0,2021-09-12T23:49:06,0.0,True,0.0,1,0.0,2021-09-12T23:50:06,1,0.0,0.0,1436
1436,0.0,2021-09-12T23:54:07,0.0,True,0.0,1,0.0,2021-09-12T23:55:07,1,0.0,0.0,1437
1437,0.0,2021-09-13T00:04:08,0.0,True,0.0,1,0.0,2021-09-13T00:05:08,1,0.0,0.0,1438
1438,0.0,2021-09-13T00:09:08,0.0,True,0.0,1,0.0,2021-09-13T00:10:08,1,0.0,0.0,1439
1439,0.0,2021-09-13T00:14:09,0.0,True,0.0,1,0.0,2021-09-13T00:15:09,1,0.0,0.0,1440
1440,0.0,2021-09-13T00:19:10,0.0,True,0.0,1,0.0,2021-09-13T00:20:10,1,0.0,0.0,1441
1441,0.0,2021-09-13T00:24:01,0.0,True,0.0,1,0.0,2021-09-13T00:25:01,1,0.0,0.0,1442
1442,0.0,2021-09-13T00:29:02,0.0,True,0.0,1,0.0,2021-09-13T00:30:02,1,0.0,0.0,1443
1443,0.0,2021-09-13T00:34:02,0.0,True,0.0,1,0.0,2021-09-13T00:35:02,1,0.0,0.0,1444
1444,0.0,2021-09-13T00:39:03,0.0,True,0.0,1,0.0,2021-09-13T00:40:03,1,0.0,0.0,1445
1445,0.0,2021-09-13T00:44:04,0.0,True,0.0,1,0.0,2021-09-13T00:45:04,1,0.0,0.0,1446
1446,0.0,2021-09-13T00:49:05,0.0,True,0.0,1,0.0,2021-09-13T00:50:05,1,0.0,0.0,1447
1447,0.0,2021-09-13T00:54:05,0.0,True,0.0,1,0.0,2021-09-13T00:55:05,1,0.0,0.0,1448
1448,0.0,2021-09-13T01:04:06,0.0,True,0.0,1,0.0,2021-09-13T01:05:06,1,0.0,0.0,1449
1449,0.0,2021-09-13T01:09:07,0.0,True,0.0,1,0.0,2021-09-13T01:10:07,1,0.0,0.0,1450
1450,0.0,2021-09-13T01:14:08,0.0,True,0.0,1,0.0,2021-09-13T01:15:08,1,0.0,0.0,1451
1451,0.0,2021-09-13T01:19:08,0.0,True,0.0,1,0.0,2021-09-13T01:20:08,1,0.0,0.0,1452
1452,0.0,2021-09-13T01:24:09,0.0,True,0.0,1,0.0,2021-09-13T01:25:09,1,0.0,0.0,1453
1453,0.0,2021-09-13T01:29:10,0.0,True,0.0,1,0.0,2021-09-13T01:30:10,1,0.0,0.0,1454
1454,0.0,2021-09-13T01:34:01,0.0,True,0.0,1,0.0,2021-09-13T01:35:01,1,0.0,0.0,1455
1455,0.0,2021-09-13T01:39:02,0.0,True,0.0,1,0.0,2021-09-13T01:40:02,1,0.0,0.0,1456
1456,0.0,2021-09-13T01:44:02,0.0,True,0.0,1,0.0,2021-09-13T01:45:02,1,0.0,0.0,1457
1457,0.0,2021-09-13T01:49:03,0.0,True,0.0,1,0.0,2021-09-13T01:50:03,1,0.0,0.0,1458
1458,0.0,2021-09-13T01:54:04,0.0,True,0.0,1,0.0,2021-09-13T01:55:04,1,0.0,0.0,1459
1459,0.0,2021-09-13T02:04:05,0.0,True,0.0,1,0.0,2021-09-13T02:05:05,1,0.0,0.0,1460
1460,0.0,2021-09-13T02:09:06,0.0,True,0.0,1,0.0,2021-09-13T02:10:06,1,0.0,0.0,1461
1461,0.0,2021-09-13T02:14:06,0.0,True,0.0,1,0.0,2021-09-13T02:15:06,1,0.0,0.0,1462
1462,0.0,2021-09-13T02:19:07,0.0,True,0.0,1,0.0,2021-09-13T02:20:07,1,0.0,0.0,1463
1463,0.0,2021-09-13T02:24:08,0.0,True,0.0,1,0.0,2021-09-13T02:25:08,1,0.0,0.0,1464
1464,0.0,2021-09-13T02:29:08,0.0,True,0.0,1,0.0,2021-09-13T02:30:08,1,0.0,0.0,1465
1465,0.0,2021-09-13T02:34:09,0.0,True,0.0,1,0.0,2021-09-13T02:35:09,1,0.0,0.0,1466
1466,0.0,2021-09-13T02:39:10,0.0,True,0.0,1,0.0,2021-09-13T02:40:10,1,0.0,0.0,1467
1467,0.0,2021-09-13T02:44:01,0.0,True,0.0,1,0.0,2021-09-13T02:45:01,1,0.0,0.0,1468
1468,0.0,2021-09-13T02:49:02,0.0,True,0.0,1,0.0,2021-09-13T02:50:02,1,0.0,0.0,1469
1469,0.0,2021-09-13T02:54:03,0.0,True,0.0,1,0.0,2021-09-13T02:55:03,1,0.0,0.0,1470
1470,0.0,2021-09-13T03:04:04,0.0,True,0.0,1,0.0,2021-09-13T03:05:04,1,0.0,0.0,1471
1471,0.0,2021-09-13T03:09:04,0.0,True,0.0,1,0.0,2021-09-13T03:10:04,1,0.0,0.0,1472
1472,0.0,2021-09-13T03:14:05,0.0,True,0.0,1,0.0,2021-09-13T03:15:05,1,0.0,0.0,1473
1473,0.0,2021-09-13T03:19:06,0.0,True,0.0,1,0.0,2021-09-13T03:20:06,1,0.0,0.0,1474
1474,0.0,2021-09-13T03:24:07,0.0,True,0.0,1,0.0,2021-09-13T03:25:07,1,0.0,0.0,1475
1475,0.0,2021-09-13T03:29:07,0.0,True,0.0,1,0.0,2021-09-13T03:30:07,1,0.0,0.0,1476
1476,0.0,2021-09-13T03:34:08,0.0,True,0.0,1,0.0,2021-09-13T03:35:08,1,0.0,0.0,1477
1477,0.0,2021-09-13T03:39:09,0.0,True,0.0,1,0.0,2021-09-13T03:40:09,1,0.0,0.0,1478
1478,0.0,2021-09-13T03:44:09,0.0,True,0.0,1,0.0,2021-09-13T03:45:09,1,0.0,0.0,1479
1479,0.0,2021-09-13T03:49:00,0.0,True,0.0,1,0.0,2021-09-13T03:50:00,1,0.0,0.0,1480
1480,0.0,2021-09-13T03:54:01,0.0,True,0.0,1,0.0,2021-09-13T03:55:01,1,0.0,0.0,1481
1481,0.0,2021-09-13T04:04:02,0.0,True,0.0,1,0.0,2021-09-13T04:05:02,1,0.0,0.0,1482
1482,0.0,2021-09-13T04:09:03,0.0,True,0.0,1,0.0,2021-09-13T04:10:03,1,0.0,0.0,1483
1483,0.0,2021-09-13T04:14:04,0.0,True,0.0,1,0.0,2021-09-13T04:15:04,1,0.0,0.0,1484
1484,0.0,2021-09-13T04:19:05,0.0,True,0.0,1,0.0,2021-09-13T04:20:05,1,0.0,0.0,1485
1485,0.0,2021-09-13T04:24:05,0.0,True,0.0,1,0.0,2021-09-13T04:25:05,1,0.0,0.0,1486
1486,0.0,2021-09-13T04:29:06,0.0,True,0.0,1,0.0,2021-09-13T04:30:06,1,0.0,0.0,1487
1487,0.0,2021-09-13T04:34:07,0.0,True,0.0,1,0.0,2021-09-13T04:35:07,1,0.0,0.0,1488
1488,0.0,2021-09-13T04:39:07,0.0,True,0.0,1,0.0,2021-09-13T04:40:07,1,0.0,0.0,1489
1489,0.0,2021-09-13T04:44:08,0.0,True,0.0,1,0.0,2021-09-13T04:45:08,1,0.0,0.0,1490
1490,0.0,2021-09-13T04:49:09,0.0,True,0.0,1,0.0,2021-09-13T04:50:09,1,0.0,0.0,1491
1491,0.0,2021-09-13T04:54:10,0.0,True,0.0,1,0.0,2021-09-13T04:55:10,1,0.0,0.0,1492
1492,0.0,2021-09-13T05:04:01,0.0,True,0.0,1,0.0,2021-09-13T05:05:01,1,0.0,0.0,1493
1493,0.0,2021-09-13T05:09:02,0.0,True,0.0,1,0.0,2021-09-13T05:10:02,1,0.0,0.0,1494
1494,0.0,2021-09-13T05:14:03,0.0,True,0.0,1,0.0,2021-09-13T05:15:03,1,0.0,0.0,1495
1495,0.0,2021-09-13T05:19:03,0.0,True,0.0,1,0.0,2021-09-13T05:20:03,1,0.0,0.0,1496
1496,0.0,2021-09-13T05:24:04,0.0,True,0.0,1,0.0,2021-09-13T05:25:04,1,0.0,0.0,1497
1497,0.0,2021-09-13T05:29:05,0.0,True,0.0,1,0.0,2021-09-13T05:30:05,1,0.0,0.0,1498
1498,0.0,2021-09-13T05:34:06,0.0,True,0.0,1,0.0,2021-09-13T05:35:06,1,0.0,0.0,1499
1499,0.0,2021-09-13T05:39:06,0.0,True,0.0,1,0.0,2021-09-13T05:40:06,1,0.0,0.0,1500
